,num4black,num4white,0,1,2,3
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7H4F8,1.0,5.0,78.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7H4F8B6,1.0,5.0,79.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7H4F8B6F1,1.0,5.0,80.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7H4F8B6F1A2,1.0,5.0,81.0,119.0,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7H4F8B6F1A2F7,1.0,4.0,82.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7H4F8B6F1A2F7E8,1.0,4.0,83.0,344.0,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7H4F8B6F1A2F7E8D8,1.0,3.0,84.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7H4F8B6F1A2F7E8D8C2,1.0,3.0,85.0,248.0,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7H4F8B6F1A2F7E8D8C2H5,1.0,2.0,86.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7H4F8B6F1A2F7E8D8C2H5E2,1.0,2.0,87.0,336.0,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7H4F8B6F1A2F7E8D8C2H5E2E1,1.0,1.0,,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5D7E7G6F6G3B6E8C8H5G4F7H4H3A2D8C2F1,1.0,1.0,,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5D7E7G6F6G3B6E8C8H5G4F7H4H2,3.0,1.0,90.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5D7E7G6F6G3B6E8C8H5G4F7H4H2H6,3.0,1.0,91.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5D7E7G6F6G3B6E8C8H5G4F7H4H2H6D8,3.0,1.0,92.0,340.0,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5D7E7G6F6G3B6E8C8H5G4F7H4H2H6D8F8,2.0,1.0,93.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5D7E7G6F6G3B6E8C8H5G4F7H4H2H6D8F8C7,2.0,1.0,94.0,,,
