,num4black,num4white,0,1,2,3,4,5
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4F7F1H6C7D7,12.0,1.0,70.0,1361.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4F7F1H6C7D7D8,11.0,1.0,71.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4F7F1H6C7D7D8D1,11.0,1.0,72.0,1038.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4F7F1H6C7D7D8D1E8,4.0,1.0,73.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4F7F1H6C7D7D8D1E8C1,4.0,1.0,74.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4F7F1H6C7D7D8D1E8C1G6,4.0,1.0,75.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4F7F1H6C7D7D8D1E8C1G6B3,4.0,1.0,76.0,6557.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4F7F1H6C7D7D8D1E8C1G6B3B2,3.0,1.0,77.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4F7F1H6C7D7D8D1E8C1G6B3B2B7,3.0,1.0,78.0,5975.0,7962.0,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4F7F1H6C7D7D8D1E8C1G6B3B2B7H3,1.0,1.0,,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3A4,3.0,6.0,80.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3A4G3,3.0,6.0,81.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3A4G3C7,3.0,6.0,82.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3A4G3C7D7,3.0,6.0,83.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3A4G3C7D7D2,3.0,6.0,84.0,906.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3A4G3C7D7D2D1,4.0,4.0,85.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3A4G3C7D7D2D1F2,4.0,4.0,86.0,300.0,547.0,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3A4G3C7D7D2D1F2H6,14.0,1.0,87.0,880.0,1144.0,1578.0,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3A4G3C7D7D2D1F2H6H3,1.0,10.0,88.0,316.0,3767.0,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3A4G3C7D7D2D1F2H6H3B3,1.0,5.0,89.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3A4G3C7D7D2D1F2H6H3B3A2,1.0,5.0,90.0,3095.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3A4G3C7D7D2D1F2H6H3B3A2G1,2.0,4.0,91.0,1347.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3A4G3C7D7D2D1F2H6H3B3A2G1C2,1.0,4.0,92.0,623.0,5746.0,7734.0,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3A4G3C7D7D2D1F2H6H3B3A2G1C2H4,3.0,1.0,93.0,2875.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3A4G3C7D7D2D1F2H6H3B3A2G1C2H4D8,2.0,2.0,94.0,4179.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3A4G3C7D7D2D1F2H6H3B3A2G1C2H4D8F8,2.0,1.0,95.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3A4G3C7D7D2D1F2H6H3B3A2G1C2H4D8F8G6,2.0,1.0,96.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3A4G3C7D7D2D1F2H6H3B3A2G1C2H4D8F8G6A7,2.0,1.0,97.0,2147.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3A4G3C7D7D2D1F2H6H3B3A2G1C2H4D8F8G6A7H5,1.0,1.0,,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6,13.0,3.0,99.0,139.0,257.0,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7,1.0,11.0,100.0,3349.0,3677.0,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3,2.0,3.0,101.0,2183.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5,1.0,9.0,102.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6,1.0,9.0,103.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4,1.0,9.0,104.0,1674.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6,1.0,8.0,105.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5,1.0,8.0,106.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3,1.0,8.0,107.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3A3,1.0,8.0,108.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3A3C6,1.0,8.0,109.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3A3C6H4,1.0,8.0,110.0,281.0,331.0,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3A3C6H4H3,1.0,5.0,111.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3A3C6H4H3G6,1.0,5.0,112.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3A3C6H4H3G6H5,1.0,5.0,113.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3A3C6H4H3G6H5H6,1.0,5.0,114.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3A3C6H4H3G6H5H6H7,1.0,5.0,115.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3A3C6H4H3G6H5H6H7G2,1.0,5.0,116.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3A3C6H4H3G6H5H6H7G2G3,1.0,5.0,117.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3A3C6H4H3G6H5H6H7G2G3C2,1.0,5.0,118.0,693.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3A3C6H4H3G6H5H6H7G2G3C2C1,4.0,3.0,119.0,2488.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3A3C6H4H3G6H5H6H7G2G3C2C1F2,1.0,3.0,120.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3A3C6H4H3G6H5H6H7G2G3C2C1F2D2,1.0,3.0,121.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3A3C6H4H3G6H5H6H7G2G3C2C1F2D2C7,1.0,3.0,122.0,2786.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3A3C6H4H3G6H5H6H7G2G3C2C1F2D2C7A4,1.0,1.0,123.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3A3C6H4H3G6H5H6H7G2G3C2C1F2D2C7A4A7,1.0,1.0,124.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3A3C6H4H3G6H5H6H7G2G3C2C1F2D2C7A4A7D7,1.0,1.0,125.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6E7C3B5B6B4A6A5B3A3C6H4H3G6H5H6H7G2G3C2C1F2D2C7A4A7D7F1,1.0,1.0,,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8,3.0,3.0,127.0,721.0,2188.0,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8,18.0,1.0,128.0,2613.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7,17.0,1.0,129.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7D1,17.0,1.0,130.0,166.0,3871.0,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7D1H4,7.0,1.0,131.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7D1H4B3,7.0,1.0,132.0,1600.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7D1H4B3A2,5.0,1.0,133.0,,,,,
