,num4black,num4white,0,1,2,3
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1E2C3F3G4D1B5A5B7B6,1.0,2.0,79.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1E2C3F3G4D1B5A5B7B6B3,1.0,2.0,80.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1E2C3F3G4D1B5A5B7B6B3A8,1.0,2.0,81.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1E2C3F3G4D1B5A5B7B6B3A8G7,1.0,2.0,82.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1E2C3F3G4D1B5A5B7B6B3A8G7B4,1.0,2.0,83.0,178.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1E2C3F3G4D1B5A5B7B6B3A8G7B4A4,1.0,1.0,84.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1E2C3F3G4D1B5A5B7B6B3A8G7B4A4H8,1.0,1.0,,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6A6C4A3C3,2.0,4.0,86.0,296.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6A6C4A3C3C2,2.0,3.0,87.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6A6C4A3C3C2D3,2.0,3.0,88.0,235.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6A6C4A3C3C2D3D2,3.0,1.0,89.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6A6C4A3C3C2D3D2F3,3.0,1.0,90.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6A6C4A3C3C2D3D2F3G4,3.0,1.0,91.0,180.0,394.0,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6A6C4A3C3C2D3D2F3G4A4,1.0,1.0,92.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6A6C4A3C3C2D3D2F3G4A4A5,1.0,1.0,93.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6A6C4A3C3C2D3D2F3G4A4A5H4,1.0,1.0,,,,
F5D6C5F4E3C6E6F6D7C7E7E8G3,2.0,2.0,95.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4,2.0,2.0,96.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5,2.0,2.0,97.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3,2.0,2.0,98.0,280.0,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3D3,3.0,1.0,99.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3D3D8,3.0,1.0,100.0,,,
