,num4black,num4white,0,1,2,3,4,5
F5F6E6D6E7F7G5F4E3D3C6E8G6C5G4C7F8G8C4C3B3F3B4H6D7F2B6D8B5H3,1.0,1.0,,,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4G6F3H3H5G3E8D7C5C7G7B4D8C3C2,1.0,2.0,133.0,1563.0,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4G6F3H3H5G3E8D7C5C7G7B4D8C3C2H8,1.0,1.0,134.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4G6F3H3H5G3E8D7C5C7G7B4D8C3C2H8H7,1.0,1.0,,,,,,
F5F6E6D6E7F7G5F8,1.0,7.0,136.0,,,,,
F5F6E6D6E7F7G5F8D7,1.0,7.0,137.0,,,,,
F5F6E6D6E7F7G5F8D7E3,1.0,7.0,138.0,,,,,
F5F6E6D6E7F7G5F8D7E3C6,1.0,7.0,139.0,,,,,
F5F6E6D6E7F7G5F8D7E3C6C5,1.0,7.0,140.0,,,,,
F5F6E6D6E7F7G5F8D7E3C6C5E8,1.0,7.0,141.0,,,,,
F5F6E6D6E7F7G5F8D7E3C6C5E8F4,1.0,7.0,142.0,423.0,,,,
F5F6E6D6E7F7G5F8D7E3C6C5E8F4B4,1.0,6.0,143.0,,,,,
F5F6E6D6E7F7G5F8D7E3C6C5E8F4B4H6,1.0,6.0,144.0,,,,,
F5F6E6D6E7F7G5F8D7E3C6C5E8F4B4H6C4,1.0,6.0,145.0,,,,,
F5F6E6D6E7F7G5F8D7E3C6C5E8F4B4H6C4B5,1.0,6.0,146.0,,,,,
F5F6E6D6E7F7G5F8D7E3C6C5E8F4B4H6C4B5F3,1.0,6.0,147.0,,,,,
F5F6E6D6E7F7G5F8D7E3C6C5E8F4B4H6C4B5F3D3,1.0,6.0,148.0,948.0,1783.0,,,
F5F6E6D6E7F7G5F8D7E3C6C5E8F4B4H6C4B5F3D3A4,1.0,4.0,149.0,,,,,
F5F6E6D6E7F7G5F8D7E3C6C5E8F4B4H6C4B5F3D3A4G3,1.0,4.0,150.0,,,,,
F5F6E6D6E7F7G5F8D7E3C6C5E8F4B4H6C4B5F3D3A4G3C3,1.0,4.0,151.0,,,,,
F5F6E6D6E7F7G5F8D7E3C6C5E8F4B4H6C4B5F3D3A4G3C3B3,1.0,4.0,152.0,297.0,2303.0,,,
F5F6E6D6E7F7G5F8D7E3C6C5E8F4B4H6C4B5F3D3A4G3C3B3G6,1.0,1.0,153.0,,,,,
F5F6E6D6E7F7G5F8D7E3C6C5E8F4B4H6C4B5F3D3A4G3C3B3G6C7,1.0,1.0,154.0,,,,,
F5F6E6D6E7F7G5F8D7E3C6C5E8F4B4H6C4B5F3D3A4G3C3B3G6C7B6,1.0,1.0,155.0,,,,,
F5F6E6D6E7F7G5F8D7E3C6C5E8F4B4H6C4B5F3D3A4G3C3B3G6C7B6D8,1.0,1.0,156.0,,,,,
F5F6E6D6E7F7G5F8D7E3C6C5E8F4B4H6C4B5F3D3A4G3C3B3G6C7B6D8D2,1.0,1.0,157.0,,,,,
F5F6E6D6E7F7G5F8D7E3C6C5E8F4B4H6C4B5F3D3A4G3C3B3G6C7B6D8D2C1,1.0,1.0,,,,,,
F5F6E6D6E7F7G5E8,4.0,4.0,159.0,,,,,
F5F6E6D6E7F7G5E8C5,4.0,4.0,160.0,254.0,,,,
F5F6E6D6E7F7G5E8C5G6,1.0,4.0,161.0,,,,,
F5F6E6D6E7F7G5E8C5G6D7,1.0,4.0,162.0,,,,,
F5F6E6D6E7F7G5E8C5G6D7H4,1.0,4.0,163.0,,,,,
F5F6E6D6E7F7G5E8C5G6D7H4H6,1.0,4.0,164.0,,,,,
F5F6E6D6E7F7G5E8C5G6D7H4H6F4,1.0,4.0,165.0,464.0,2338.0,,,
F5F6E6D6E7F7G5E8C5G6D7H4H6F4H5,3.0,2.0,166.0,,,,,
F5F6E6D6E7F7G5E8C5G6D7H4H6F4H5H7,3.0,2.0,167.0,,,,,
F5F6E6D6E7F7G5E8C5G6D7H4H6F4H5H7D8,3.0,2.0,168.0,330.0,,,,
F5F6E6D6E7F7G5E8C5G6D7H4H6F4H5H7D8C4,1.0,4.0,169.0,,,,,
F5F6E6D6E7F7G5E8C5G6D7H4H6F4H5H7D8C4D3,1.0,4.0,170.0,,,,,
F5F6E6D6E7F7G5E8C5G6D7H4H6F4H5H7D8C4D3C8,1.0,4.0,171.0,,,,,
F5F6E6D6E7F7G5E8C5G6D7H4H6F4H5H7D8C4D3C8C7,1.0,4.0,172.0,,,,,
F5F6E6D6E7F7G5E8C5G6D7H4H6F4H5H7D8C4D3C8C7B6,1.0,4.0,173.0,906.0,,,,
F5F6E6D6E7F7G5E8C5G6D7H4H6F4H5H7D8C4D3C8C7B6C3,1.0,2.0,174.0,,,,,
F5F6E6D6E7F7G5E8C5G6D7H4H6F4H5H7D8C4D3C8C7B6C3C6,1.0,2.0,175.0,,,,,
F5F6E6D6E7F7G5E8C5G6D7H4H6F4H5H7D8C4D3C8C7B6C3C6F8,1.0,2.0,176.0,,,,,
F5F6E6D6E7F7G5E8C5G6D7H4H6F4H5H7D8C4D3C8C7B6C3C6F8G8,1.0,2.0,177.0,,,,,
F5F6E6D6E7F7G5E8C5G6D7H4H6F4H5H7D8C4D3C8C7B6C3C6F8G8F3,1.0,2.0,178.0,,,,,
F5F6E6D6E7F7G5E8C5G6D7H4H6F4H5H7D8C4D3C8C7B6C3C6F8G8F3E3,1.0,2.0,179.0,557.0,,,,
F5F6E6D6E7F7G5E8C5G6D7H4H6F4H5H7D8C4D3C8C7B6C3C6F8G8F3E3G4,1.0,1.0,180.0,,,,,
F5F6E6D6E7F7G5E8C5G6D7H4H6F4H5H7D8C4D3C8C7B6C3C6F8G8F3E3G4H3,1.0,1.0,,,,,,
F5F6E6D6E7F7D7G5C6E8F8,15.0,1.0,182.0,,,,,
F5F6E6D6E7F7D7G5C6E8F8C8,15.0,1.0,183.0,,,,,
F5F6E6D6E7F7D7G5C6E8F8C8C4,15.0,1.0,184.0,406.0,860.0,,,
F5F6E6D6E7F7D7G5C6E8F8C8C4E3,5.0,1.0,185.0,,,,,
F5F6E6D6E7F7D7G5C6E8F8C8C4E3F3,5.0,1.0,186.0,1906.0,,,,
F5F6E6D6E7F7D7G5C6E8F8C8C4E3F3C5,4.0,1.0,187.0,,,,,
F5F6E6D6E7F7D7G5C6E8F8C8C4E3F3C5D3,4.0,1.0,188.0,,,,,
F5F6E6D6E7F7D7G5C6E8F8C8C4E3F3C5D3D8,4.0,1.0,189.0,,,,,
F5F6E6D6E7F7D7G5C6E8F8C8C4E3F3C5D3D8B8,4.0,1.0,190.0,1482.0,2092.0,,,
F5F6E6D6E7F7D7G5C6E8F8C8C4E3F3C5D3D8B8B5,2.0,1.0,191.0,,,,,
F5F6E6D6E7F7D7G5C6E8F8C8C4E3F3C5D3D8B8B5G8,2.0,1.0,192.0,,,,,
F5F6E6D6E7F7D7G5C6E8F8C8C4E3F3C5D3D8B8B5G8C7,2.0,1.0,193.0,,,,,
F5F6E6D6E7F7D7G5C6E8F8C8C4E3F3C5D3D8B8B5G8C7G6,2.0,1.0,194.0,2392.0,,,,
F5F6E6D6E7F7D7G5C6E8F8C8C4E3F3C5D3D8B8B5G8C7G6D2,1.0,1.0,,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3C3,2.0,1.0,196.0,1944.0,,,,
F5F6E6D6E7F7D7G5C6E8F4F3C3C8,1.0,11.0,197.0,275.0,729.0,,,
F5F6E6D6E7F7D7G5C6E8F4F3C3C8F8,1.0,6.0,198.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3C3C8F8E3,1.0,6.0,199.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3C3C8F8E3G6,1.0,6.0,200.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3C3C8F8E3G6C4,1.0,6.0,201.0,1197.0,1883.0,,,
F5F6E6D6E7F7D7G5C6E8F4F3C3C8F8E3G6C4C5,1.0,2.0,202.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3C3C8F8E3G6C4C5C7,1.0,2.0,203.0,2681.0,,,,
F5F6E6D6E7F7D7G5C6E8F4F3C3C8F8E3G6C4C5C7H4,4.0,1.0,204.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3C3C8F8E3G6C4C5C7H4B3,4.0,1.0,205.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3C3C8F8E3G6C4C5C7H4B3D3,4.0,1.0,206.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3C3C8F8E3G6C4C5C7H4B3D3C2,4.0,1.0,207.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3C3C8F8E3G6C4C5C7H4B3D3C2B4,4.0,1.0,208.0,877.0,,,,
F5F6E6D6E7F7D7G5C6E8F4F3C3C8F8E3G6C4C5C7H4B3D3C2B4D2,1.0,3.0,209.0,1397.0,,,,
F5F6E6D6E7F7D7G5C6E8F4F3C3C8F8E3G6C4C5C7H4B3D3C2B4D2E2,1.0,2.0,210.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3C3C8F8E3G6C4C5C7H4B3D3C2B4D2E2G4,1.0,2.0,211.0,2190.0,,,,
F5F6E6D6E7F7D7G5C6E8F4F3C3C8F8E3G6C4C5C7H4B3D3C2B4D2E2G4E1,1.0,1.0,,,,,,
