,num4black,num4white,0,1,2,3,4,5
F5D6C3D3C4F4E6B3E2C5B4D2C6A5E3F3A3F2G4H5C2D1H3G5C1B6,2.0,1.0,89.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2C6A5E3F3A3F2G4H5C2D1H3G5C1B6G3,2.0,1.0,90.0,1981.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2C6A5E3F3A3F2G4H5C2D1H3G5C1B6G3B5,1.0,2.0,91.0,1621.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2C6A5E3F3A3F2G4H5C2D1H3G5C1B6G3B5F1,2.0,1.0,92.0,1780.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2C6A5E3F3A3F2G4H5C2D1H3G5C1B6G3B5F1C7,1.0,1.0,,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5,4.0,8.0,94.0,149.0,215.0,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2,1.0,17.0,95.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4,1.0,17.0,96.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1,1.0,17.0,97.0,177.0,309.0,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1C1,1.0,5.0,98.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1C1E7,1.0,5.0,99.0,348.0,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1C1E7F8,1.0,4.0,100.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1C1E7F8D8,1.0,4.0,101.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1C1E7F8D8F3,1.0,4.0,102.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1C1E7F8D8F3G4,1.0,4.0,103.0,1183.0,1742.0,2025.0,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1C1E7F8D8F3G4G5,8.0,1.0,104.0,1296.0,1372.0,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1C1E7F8D8F3G4G5A4,4.0,1.0,105.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1C1E7F8D8F3G4G5A4E1,4.0,1.0,106.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1C1E7F8D8F3G4G5A4E1F2,4.0,1.0,107.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1C1E7F8D8F3G4G5A4E1F2A5,4.0,1.0,108.0,521.0,739.0,1580.0,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1C1E7F8D8F3G4G5A4E1F2A5A6,1.0,1.0,,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3,17.0,1.0,110.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3,17.0,1.0,111.0,189.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3D7,16.0,1.0,112.0,,,,,
