,num4black,num4white,0,1,2,3,4,5
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6,7.0,3.0,85.0,117.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H5,4.0,3.0,86.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H5H4,4.0,3.0,87.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H5H4B3,4.0,3.0,88.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H5H4B3A3,4.0,3.0,89.0,341.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H5H4B3A3D2,3.0,3.0,90.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H5H4B3A3D2E7,3.0,3.0,91.0,201.0,265.0,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H5H4B3A3D2E7F8,1.0,5.0,92.0,149.0,359.0,386.0,505.0,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H5H4B3A3D2E7F8E1,3.0,1.0,93.0,305.0,783.0,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H5H4B3A3D2E7F8E1C1,1.0,3.0,94.0,458.0,831.0,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H5H4B3A3D2E7F8E1C1C2,1.0,1.0,95.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H5H4B3A3D2E7F8E1C1C2E2,1.0,1.0,,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5E2F7D8F8,2.0,2.0,97.0,128.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5E2F7D8F8F2,1.0,3.0,98.0,284.0,826.0,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5E2F7D8F8F2E8,2.0,1.0,99.0,308.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5E2F7D8F8F2E8B4,1.0,1.0,,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7,1.0,9.0,101.0,134.0,436.0,,,
