,num4black,num4white,0,1,2,3,4,5
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1D7G5G4C7A5F7E7A6,2.0,1.0,173.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1D7G5G4C7A5F7E7A6A4,2.0,1.0,174.0,754.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1D7G5G4C7A5F7E7A6A4A3,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3,10.0,1.0,176.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6,10.0,1.0,177.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6B4,10.0,1.0,178.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6B4A3,10.0,1.0,179.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6B4A3F6,10.0,1.0,180.0,202.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6B4A3F6G5,6.0,1.0,181.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6B4A3F6G5E7,6.0,1.0,182.0,769.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6B4A3F6G5E7F7,1.0,4.0,183.0,316.0,1444.0,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6B4A3F6G5E7F7A4,3.0,1.0,184.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6B4A3F6G5E7F7A4D2,3.0,1.0,185.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6B4A3F6G5E7F7A4D2H5,3.0,1.0,186.0,947.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6B4A3F6G5E7F7A4D2H5G3,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7D2,1.0,3.0,188.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7D2A5,1.0,3.0,189.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7D2A5A6,1.0,3.0,190.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7D2A5A6A7,1.0,3.0,191.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7D2A5A6A7G5,1.0,3.0,192.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7D2A5A6A7G5C7,1.0,3.0,193.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7D2A5A6A7G5C7F1,1.0,3.0,194.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7D2A5A6A7G5C7F1G6,1.0,3.0,195.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7D2A5A6A7G5C7F1G6D7,1.0,3.0,196.0,1002.0,1351.0,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7D2A5A6A7G5C7F1G6D7D8,1.0,1.0,197.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7D2A5A6A7G5C7F1G6D7D8F3,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F6B4F3C1D7E8A4D2D1A5B1,3.0,1.0,199.0,661.0,932.0,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F6B4F3C1D7E8A4D2D1A5B1E7,1.0,1.0,200.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F6B4F3C1D7E8A4D2D1A5B1E7C7,1.0,1.0,201.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F6B4F3C1D7E8A4D2D1A5B1E7C7F1,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6B4A3F6A4,4.0,2.0,203.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6B4A3F6A4E7,4.0,2.0,204.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6B4A3F6A4E7F8,4.0,2.0,205.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6B4A3F6A4E7F8D8,4.0,2.0,206.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6B4A3F6A4E7F8D8C1,4.0,2.0,207.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6B4A3F6A4E7F8D8C1D7,4.0,2.0,208.0,512.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6B4A3F6A4E7F8D8C1D7F7,1.0,3.0,209.0,1342.0,1349.0,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6B4A3F6A4E7F8D8C1D7F7A5,1.0,1.0,210.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F3G6B4A3F6A4E7F8D8C1D7F7A5C8,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6G5F7F3C1,3.0,1.0,212.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6G5F7F3C1D7,3.0,1.0,213.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6G5F7F3C1D7C7,3.0,1.0,214.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6G5F7F3C1D7C7G6,3.0,1.0,215.0,829.0,1317.0,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6G5F7F3C1D7C7G6D8,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3E2C6C7E7B4E6B5F3E3F6C2F2G5G4G6E1D2G3F7D7F8,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3E2C6B4E3B5A6F3A3C7E7D7,1.0,5.0,218.0,,,,,
F5D6C3D3C4F4C5B3E2C6B4E3B5A6F3A3C7E7D7E6,1.0,5.0,219.0,911.0,,,,
F5D6C3D3C4F4C5B3E2C6B4E3B5A6F3A3C7E7D7E6D2,1.0,2.0,220.0,,,,,
