,num4black,num4white,0,1,2,3
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C3D3B3C2A6C7B4G6F4H4C8E8,4.0,1.0,82.0,121.0,139.0,152.0
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C3D3B3C2A6C7B4G6F4H4C8E8G8,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8C8B6C3E8G8D3B4B3F4A5A4A3F2G4,2.0,1.0,84.0,129.0,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8C8B6C3E8G8D3B4B3F4A5A4A3F2G4H5,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C3D3B3C2A6C7B4G6F4E8G8H4F2,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6H5E1B8,3.0,1.0,87.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6H5E1B8H3,3.0,1.0,88.0,122.0,125.0,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6H5E1B8H3D3,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8C8B6C3E8G8F4,2.0,1.0,90.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8C8B6C3E8G8F4D3,2.0,1.0,91.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8C8B6C3E8G8F4D3H6,2.0,1.0,92.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8C8B6C3E8G8F4D3H6H4,2.0,1.0,93.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8C8B6C3E8G8F4D3H6H4H5,2.0,1.0,94.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8C8B6C3E8G8F4D3H6H4H5H7,2.0,1.0,95.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8C8B6C3E8G8F4D3H6H4H5H7G6,2.0,1.0,96.0,149.0,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8C8B6C3E8G8F4D3H6H4H5H7G6G4,1.0,1.0,97.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8C8B6C3E8G8F4D3H6H4H5H7G6G4C7,1.0,1.0,98.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8C8B6C3E8G8F4D3H6H4H5H7G6G4C7B8,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8,4.0,1.0,100.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7,4.0,1.0,101.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8,4.0,1.0,102.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4,4.0,1.0,103.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4,4.0,1.0,104.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6,4.0,1.0,105.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4,4.0,1.0,106.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4,4.0,1.0,107.0,132.0,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4C3,2.0,2.0,108.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4C3A3,2.0,2.0,109.0,153.0,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4C3A3E2,1.0,2.0,110.0,112.0,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4C3A3E2H6,1.0,1.0,111.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4C3A3E2H6G3,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4C3A3E2D3,1.0,1.0,113.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4C3A3E2D3G3,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C3D3B3C2A6C7B4G6F4H4F2E8,2.0,1.0,115.0,130.0,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C3D3B3C2A6C7B4G6F4H4F2E8C8,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6B4,1.0,4.0,117.0,143.0,159.0,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6B4B6,1.0,2.0,118.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6B4B6H5,1.0,2.0,119.0,147.0,,
