,num4black,num4white,0,1,2,3,4,5,6
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8F7B6D8C7F4E8,1.0,1.0,1321.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8F7B6D8C7F4E8E2,1.0,1.0,1322.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8F7B6D8C7F4E8E2A5,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5B4C7F2H3G6E2,1.0,1.0,1324.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5B4C7F2H3G6E2A3,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B4F2D1C2C1F4B6B2E2A2A4F1,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5F2E2B4,1.0,1.0,1327.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5F2E2B4C1,1.0,1.0,1328.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5F2E2B4C1A6,1.0,1.0,1329.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5F2E2B4C1A6A3,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5F2H3G3C7A3C8F4F7B8,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8F7B6F4F2C3E2C1A5D8B4C7A3,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4B6C3A3F2F8C7D8E8,3.0,1.0,1333.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4B6C3A3F2F8C7D8E8F4,3.0,1.0,1334.0,2385.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4B6C3A3F2F8C7D8E8F4G5,1.0,2.0,1335.0,2647.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4B6C3A3F2F8C7D8E8F4G5C2,1.0,1.0,1336.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4B6C3A3F2F8C7D8E8F4G5C2E2,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A3C7A6,1.0,3.0,1338.0,2342.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A3C7A6E2,1.0,2.0,1339.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A3C7A6E2B4,1.0,2.0,1340.0,1901.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A3C7A6E2B4D1,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8G5F4C3F2F7C2G6F8,2.0,1.0,1342.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8G5F4C3F2F7C2G6F8E2,2.0,1.0,1343.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8G5F4C3F2F7C2G6F8E2E1,2.0,1.0,1344.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8G5F4C3F2F7C2G6F8E2E1G3,2.0,1.0,1345.0,1939.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8G5F4C3F2F7C2G6F8E2E1G3B6,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8C7F7F2A5C8G6D8H3,2.0,1.0,1347.0,2222.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8C7F7F2A5C8G6D8H3B6,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B6B4G5C7A4F2G3F4C2B1E8,1.0,1.0,1349.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B6B4G5C7A4F2G3F4C2B1E8H6,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5F4F8E8G6C7C3G8E2F7H3B6,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8F7B6D8C7F4A5,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6C2A5A3A2B6,2.0,1.0,1353.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6C2A5A3A2B6C1,2.0,1.0,1354.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6C2A5A3A2B6C1F7,2.0,1.0,1355.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6C2A5A3A2B6C1F7F4,2.0,1.0,1356.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6C2A5A3A2B6C1F7F4F2,2.0,1.0,1357.0,1787.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6C2A5A3A2B6C1F7F4F2E2,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8C7F7F2A5C8E8E2A7A2,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5E2B4C7,1.0,5.0,1360.0,1815.0,2014.0,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5E2B4C7H3,2.0,1.0,1361.0,2221.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5E2B4C7H3H6,1.0,2.0,1362.0,2112.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5E2B4C7H3H6F7,1.0,1.0,1363.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5E2B4C7H3H6F7H4,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5F2H3G3C7A3C8F4F8,1.0,1.0,1365.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5F2H3G3C7A3C8F4F8E8,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5F2H3A3C7G3C8F7,2.0,1.0,1367.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5F2H3A3C7G3C8F7G6,2.0,1.0,1368.0,2002.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5F2H3A3C7G3C8F7G6A6,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B6B4G5C7H3F2,1.0,1.0,1370.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B6B4G5C7H3F2A4,1.0,1.0,1371.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B6B4G5C7H3F2A4A3,1.0,1.0,1372.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B6B4G5C7H3F2A4A3E2,1.0,1.0,1373.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B6B4G5C7H3F2A4A3E2G3,1.0,1.0,1374.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B6B4G5C7H3F2A4A3E2G3D1,1.0,1.0,1375.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B6B4G5C7H3F2A4A3E2G3D1C1,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2F4C3F8A3G5E2E1F1B2C2,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2C7A3H3F4E1,2.0,1.0,1378.0,2242.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2C7A3H3F4E1F7,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5F4G6H6H5F7H7C7C2B6F8H4,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8F4A5A3C2,1.0,6.0,1381.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8F4A5A3C2G3,1.0,6.0,1382.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8F4A5A3C2G3F7,1.0,6.0,1383.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8F4A5A3C2G3F7C8,1.0,6.0,1384.0,1690.0,1803.0,2066.0,2605.0,2618.0,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8F4A5A3C2G3F7C8C7,2.0,1.0,1385.0,1679.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8F4A5A3C2G3F7C8C7B6,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A6E2C8C1,2.0,1.0,1387.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A6E2C8C1B4,2.0,1.0,1388.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A6E2C8C1B4C7,2.0,1.0,1389.0,1417.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A6E2C8C1B4C7F4,1.0,1.0,1390.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A6E2C8C1B4C7F4C2,1.0,1.0,1391.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A6E2C8C1B4C7F4C2F2,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B4F2D1C2B6F4,7.0,1.0,1393.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B4F2D1C2B6F4C1,7.0,1.0,1394.0,1462.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B4F2D1C2B6F4C1B2,6.0,1.0,1395.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B4F2D1C2B6F4C1B2E2,6.0,1.0,1396.0,1568.0,2432.0,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B4F2D1C2B6F4C1B2E2A4,2.0,1.0,1397.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B4F2D1C2B6F4C1B2E2A4A5,2.0,1.0,1398.0,2181.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B4F2D1C2B6F4C1B2E2A4A5A2,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4B6C3A3F2F8E8F4C8H5G5,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3C8B6F2F7F8,1.0,1.0,1401.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3C8B6F2F7F8C1,1.0,1.0,1402.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3C8B6F2F7F8C1B4,1.0,1.0,1403.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3C8B6F2F7F8C1B4G3,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G3F4D1A3E1H3,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G5F4H3C1G3F7,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5F2H3A3C7G3C8B8,1.0,2.0,1407.0,1867.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5F2H3A3C7G3C8B8D1,1.0,1.0,1408.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5F2H3A3C7G3C8B8D1F4,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8F7B6F4F2C2G6D8,2.0,1.0,1410.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8F7B6F4F2C2G6D8C7,2.0,1.0,1411.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8F7B6F4F2C2G6D8C7G5,2.0,1.0,1412.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8F7B6F4F2C2G6D8C7G5C3,2.0,1.0,1413.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8F7B6F4F2C2G6D8C7G5C3G3,2.0,1.0,1414.0,2245.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8F7B6F4F2C2G6D8C7G5C3G3A6,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5F2H3G3C7A3C8F7G6A6,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5F2C7D8B4G3F8E8C2A6C8E2,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A6E2C8C1B4C7A3,1.0,1.0,1418.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A6E2C8C1B4C7A3F8,1.0,1.0,1419.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A6E2C8C1B4C7A3F8E8,1.0,1.0,1420.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A6E2C8C1B4C7A3F8E8D8,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5F2C7A3B4A4F8,1.0,1.0,1422.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5F2C7A3B4A4F8G3,1.0,1.0,1423.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5F2C7A3B4A4F8G3C2,1.0,1.0,1424.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5F2C7A3B4A4F8G3C2A6,1.0,1.0,1425.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5F2C7A3B4A4F8G3C2A6A5,1.0,1.0,1426.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5F2C7A3B4A4F8G3C2A6A5E2,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B6B4G5F4A3F2C2B1E1A5C1,2.0,1.0,1428.0,2278.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B6B4G5F4A3F2C2B1E1A5C1A4,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5G3C7B4C3A3A2F4G6,2.0,2.0,1430.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5G3C7B4C3A3A2F4G6F7,2.0,2.0,1431.0,1547.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5G3C7B4C3A3A2F4G6F7F8,2.0,1.0,1432.0,1899.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5G3C7B4C3A3A2F4G6F7F8H4,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A3B4A4C7,1.0,2.0,1434.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A3B4A4C7F2,1.0,2.0,1435.0,1952.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A3B4A4C7F2C2,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5F2H3B4C7A4E2G3,1.0,1.0,1437.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5F2H3B4C7A4E2G3A6,1.0,1.0,1438.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5F2H3B4C7A4E2G3A6A3,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6C8G5C2F2E2C7F1H3,2.0,1.0,1440.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6C8G5C2F2E2C7F1H3G6,2.0,1.0,1441.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6C8G5C2F2E2C7F1H3G6G3,2.0,1.0,1442.0,1671.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6C8G5C2F2E2C7F1H3G6G3B6,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5F2H3B4C7G6,1.0,3.0,1444.0,1819.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5F2H3B4C7G6C2,1.0,2.0,1445.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5F2H3B4C7G6C2A6,1.0,2.0,1446.0,2391.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5F2H3B4C7G6C2A6C8,1.0,1.0,1447.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5F2H3B4C7G6C2A6C8A3,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5B4C7F2F1,1.0,1.0,1449.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5B4C7F2F1F4,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2F4C3G5E1F1A3H3E2E8G6,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3C8B6F2G3E2E8C2C1B4C7A3,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3E2G5C2C7B4G6D8E8F7,1.0,1.0,1453.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3E2G5C2C7B4G6D8E8F7A3,1.0,1.0,1454.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3E2G5C2C7B4G6D8E8F7A3F8,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8C7F7F2A5C8E8E2C2A3,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7B4F4C3G5E2A6,1.0,1.0,1457.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7B4F4C3G5E2A6E1,1.0,1.0,1458.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7B4F4C3G5E2A6E1F2,1.0,1.0,1459.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7B4F4C3G5E2A6E1F2D8,1.0,1.0,1460.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7B4F4C3G5E2A6E1F2D8C8,1.0,1.0,1461.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7B4F4C3G5E2A6E1F2D8C8F7,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B4F2D1C2B6F4C1C8,1.0,1.0,1463.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B4F2D1C2B6F4C1C8E2,1.0,1.0,1464.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B4F2D1C2B6F4C1C8E2C7,1.0,1.0,1465.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B4F2D1C2B6F4C1C8E2C7G3,1.0,1.0,1466.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B4F2D1C2B6F4C1C8E2C7G3E1,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7B4F4C3G5E2A3G3,2.0,2.0,1468.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7B4F4C3G5E2A3G3A4,2.0,2.0,1469.0,1713.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7B4F4C3G5E2A3G3A4E1,1.0,2.0,1470.0,1830.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7B4F4C3G5E2A3G3A4E1F1,2.0,1.0,1471.0,2275.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7B4F4C3G5E2A3G3A4E1F1H4,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A3B4F2,1.0,2.0,1473.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A3B4F2C7,1.0,2.0,1474.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A3B4F2C7A4,1.0,2.0,1475.0,2410.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A3B4F2C7A4C2,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2C7A3D1F4G5B7,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B6B4G5F4A3F2C2B1E1E2D1A5,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8F7B6D8C7B8A5A6C3F4G6G5F2,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2D1F4C7F7,2.0,1.0,1480.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2D1F4C7F7G3,2.0,1.0,1481.0,1991.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2D1F4C7F7G3F8,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G3F7C7C8A3,1.0,1.0,1483.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G3F7C7C8A3F4,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5E2B4H4G3G6F8,1.0,1.0,1485.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5E2B4H4G3G6F8G8,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B6B4G5F4A3F2C2B1F8E8G6C8,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5F4G6H6D8C7C8H7C3,1.0,1.0,1488.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5F4G6H6D8C7C8H7C3A3,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2A7F7G5C8,1.0,1.0,1490.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2A7F7G5C8D8,1.0,1.0,1491.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2A7F7G5C8D8F4,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8C7F7F2A5C8F4B6H3,1.0,1.0,1493.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8C7F7F2A5C8F4B6H3G3,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3E2G5C2C7B4G6D8E8F8,2.0,1.0,1495.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3E2G5C2C7B4G6D8E8F8F7,2.0,1.0,1496.0,2600.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3E2G5C2C7B4G6D8E8F8F7A5,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B6B4G5F4A3F2C2B1E1D1,1.0,4.0,1498.0,1583.0,1585.0,2329.0,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B6B4G5F4A3F2C2B1E1D1F7,1.0,1.0,1499.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6C3B6B4G5F4A3F2C2B1E1D1F7E8,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5E2B4H4G3G6F1,1.0,1.0,1501.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5E2B4H4G3G6F1C7,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4G5E2C7A3H4,3.0,1.0,1503.0,2572.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4G5E2C7A3H4A5,1.0,1.0,1504.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4G5E2C7A3H4A5G6,1.0,1.0,1505.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4G5E2C7A3H4A5G6B4,1.0,1.0,1506.0,,,,,,
