,num4black,num4white,0,1,2,3,4,5
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8A2A7C7C8B6F1F8E1B2F3G2G3A3A1,1.0,1.0,59.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8A2A7C7C8B6F1F8E1B2F3G2G3A3A1E8,1.0,1.0,60.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8A2A7C7C8B6F1F8E1B2F3G2G3A3A1E8B7,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8A2A7C7C8B6F1F8E1B2F3G2G3E8,1.0,1.0,62.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8A2A7C7C8B6F1F8E1B2F3G2G3E8B7,1.0,1.0,63.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8A2A7C7C8B6F1F8E1B2F3G2G3E8B7A3,1.0,1.0,64.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8A2A7C7C8B6F1F8E1B2F3G2G3E8B7A3A1,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6,10.0,2.0,66.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7,10.0,2.0,67.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8,10.0,2.0,68.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8,10.0,2.0,69.0,147.0,387.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2,3.0,2.0,70.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3,3.0,2.0,71.0,105.0,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7,2.0,3.0,72.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8,2.0,3.0,73.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7,2.0,3.0,74.0,85.0,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7F2,2.0,1.0,75.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7F2E1,2.0,1.0,76.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7F2E1G3,2.0,1.0,77.0,81.0,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7F2E1G3G4,1.0,1.0,78.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7F2E1G3G4F1,1.0,1.0,79.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7F2E1G3G4F1H3,1.0,1.0,80.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7F2E1G3G4F1H3G5,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7F2E1G3H3,1.0,1.0,82.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7F2E1G3H3F1,1.0,1.0,83.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7F2E1G3H3F1G4,1.0,1.0,84.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7F2E1G3H3F1G4G5,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4,2.0,2.0,86.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4G6,2.0,2.0,87.0,96.0,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4G6F8,2.0,1.0,88.0,92.0,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4G6F8G5,1.0,1.0,89.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4G6F8G5G3,1.0,1.0,90.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4G6F8G5G3F2,1.0,1.0,91.0,,,,,
