,num4black,num4white,0,1,2,3
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6D2,5.0,1.0,120.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6D2C8,5.0,1.0,121.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6D2C8B3,5.0,1.0,122.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6D2C8B3G4,5.0,1.0,123.0,472.0,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6D2C8B3G4G3,3.0,1.0,124.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6D2C8B3G4G3H3,3.0,1.0,125.0,336.0,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6D2C8B3G4G3H3G6,1.0,6.0,126.0,517.0,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6D2C8B3G4G3H3G6B4,1.0,5.0,127.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6D2C8B3G4G3H3G6B4E7,1.0,5.0,128.0,213.0,505.0,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6D2C8B3G4G3H3G6B4E7C2,1.0,3.0,129.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6D2C8B3G4G3H3G6B4E7C2D8,1.0,3.0,130.0,222.0,639.0,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6D2C8B3G4G3H3G6B4E7C2D8A3,1.0,1.0,131.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6D2C8B3G4G3H3G6B4E7C2D8A3E8,1.0,1.0,,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8G6,1.0,3.0,133.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8G6C7,1.0,3.0,134.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8G6C7H4,1.0,3.0,135.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8G6C7H4G8,1.0,3.0,136.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8G6C7H4G8C8,1.0,3.0,137.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8G6C7H4G8C8C5,1.0,3.0,138.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8G6C7H4G8C8C5G3,1.0,3.0,139.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8G6C7H4G8C8C5G3G4,1.0,3.0,140.0,282.0,414.0,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8G6C7H4G8C8C5G3G4B4,1.0,1.0,141.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8G6C7H4G8C8C5G3G4B4H6,1.0,1.0,142.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8G6C7H4G8C8C5G3G4B4H6D8,1.0,1.0,143.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8G6C7H4G8C8C5G3G4B4H6D8B8,1.0,1.0,144.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8G6C7H4G8C8C5G3G4B4H6D8B8H3,1.0,1.0,145.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8G6C7H4G8C8C5G3G4B4H6D8B8H3H5,1.0,1.0,,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8D2B5F2B3E8G8A4F3,1.0,1.0,,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6B5,2.0,1.0,148.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6B5G4,2.0,1.0,149.0,401.0,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6B5G4E2,1.0,2.0,150.0,515.0,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6B5G4E2C7,3.0,1.0,151.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6B5G4E2C7G6,3.0,1.0,152.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6B5G4E2C7G6C6,3.0,1.0,153.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6B5G4E2C7G6C6E7,3.0,1.0,154.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6B5G4E2C7G6C6E7D8,3.0,1.0,155.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6B5G4E2C7G6C6E7D8H3,3.0,1.0,156.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6B5G4E2C7G6C6E7D8H3F8,3.0,1.0,157.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6B5G4E2C7G6C6E7D8H3F8B4,3.0,1.0,158.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6B5G4E2C7G6C6E7D8H3F8B4G3,3.0,1.0,159.0,449.0,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6B5G4E2C7G6C6E7D8H3F8B4G3F2,2.0,1.0,160.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6B5G4E2C7G6C6E7D8H3F8B4G3F2H6,2.0,1.0,161.0,652.0,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6B5G4E2C7G6C6E7D8H3F8B4G3F2H6C8,1.0,1.0,,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8C7,4.0,1.0,163.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8C7C8,4.0,1.0,164.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8C7C8E8,4.0,1.0,165.0,,,
