,num4black,num4white,0,1,2
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H4G3A7F7D8H6,1.0,1.0,62.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H4G3A7F7D8H6H5,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7D8G3F7C7H4H3,1.0,1.0,64.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7D8G3F7C7H4H3A7,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1,4.0,1.0,66.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1,4.0,1.0,67.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1,4.0,1.0,68.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2,4.0,1.0,69.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7,4.0,1.0,70.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4,4.0,1.0,71.0,97.0,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5,3.0,2.0,72.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7,3.0,2.0,73.0,80.0,87.0
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7D8,1.0,3.0,74.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7D8G3,1.0,3.0,75.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7D8G3F7,1.0,3.0,76.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7D8G3F7C7,1.0,3.0,77.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7D8G3F7C7H4,1.0,3.0,78.0,131.0,140.0
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7D8G3F7C7H4B2,2.0,1.0,79.0,142.0,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7D8G3F7C7H4B2A1,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H3,1.0,2.0,81.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H3G3,1.0,2.0,82.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H3G3H4,1.0,2.0,83.0,122.0,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H3G3H4B2,5.0,1.0,84.0,108.0,135.0
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H3G3H4B2G2,2.0,1.0,85.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H3G3H4B2G2G6,2.0,1.0,86.0,96.0,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H3G3H4B2G2G6A7,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H4,1.0,3.0,88.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H4G3,1.0,3.0,89.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H4G3A7,1.0,3.0,90.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H4G3A7F7,1.0,3.0,91.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H4G3A7F7D8,1.0,3.0,92.0,94.0,129.0
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H4G3A7F7D8H3,1.0,1.0,93.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H4G3A7F7D8H3G6,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H4G3A7F7D8E8,1.0,1.0,95.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H4G3A7F7D8E8G6,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H3G3H4B2G2G6G1,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4H4,1.0,1.0,98.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4H4C7,1.0,1.0,99.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4H4C7A7,1.0,1.0,100.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4H4C7A7G5,1.0,1.0,101.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4H4C7A7G5D8,1.0,1.0,102.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4H4C7A7G5D8H3,1.0,1.0,103.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4H4C7A7G5D8H3H2,1.0,1.0,104.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4H4C7A7G5D8H3H2F7,1.0,1.0,105.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4H4C7A7G5D8H3H2F7E7,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7D8G3F7C7H4G6,1.0,1.0,107.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7D8G3F7C7H4G6H5,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H3G3H4B2D8,1.0,1.0,109.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H3G3H4B2D8F8,1.0,1.0,110.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H3G3H4B2D8F8G2,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H4G3A7F7D8E8,1.0,1.0,112.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H4G3A7F7D8E8G6,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H3G3H4B2,5.0,1.0,114.0,119.0,126.0
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H3G3H4B2A7,2.0,1.0,115.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H3G3H4B2A7C8,2.0,1.0,116.0,133.0,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H3G3H4B2A7C8F7,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H4G3A7F7D8H3,1.0,1.0,118.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H4G3A7F7D8H3G6,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H3G3H4B2G2,2.0,1.0,120.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H3G3H4B2G2G6,2.0,1.0,121.0,138.0,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H3G3H4B2G2G6G1,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H3G3H4F7,1.0,1.0,123.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H3G3H4F7G6,1.0,1.0,124.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H3G3H4F7G6D8,1.0,1.0,125.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H3G3H4F7G6D8C8,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H3G3H4B2D8,1.0,1.0,127.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H3G3H4B2D8F8,1.0,1.0,128.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H3G3H4B2D8F8G2,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H4G3A7F7D8H6,1.0,1.0,130.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H4G3A7F7D8H6H5,1.0,1.0,,,
