,num4black,num4white,0,1,2,3,4,5,6,7
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4G3A3C1E2E8,2.0,1.0,1184.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4G3A3C1E2E8F7,2.0,1.0,1185.0,2152.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4G3A3C1E2E8F7C6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3D7E7C7G3A4C1,1.0,3.0,1187.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3D7E7C7G3A4C1E1,1.0,3.0,1188.0,3689.0,4412.0,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3D7E7C7G3A4C1E1G5,1.0,1.0,1189.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3D7E7C7G3A4C1E1G5F8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3A5C2F1H3F8D1E1G1C5,1.0,1.0,1191.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3A5C2F1H3F8D1E1G1C5E2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1G6A5D2C5B5D7A3,4.0,1.0,1193.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1G6A5D2C5B5D7A3B3,4.0,1.0,1194.0,1706.0,4249.0,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1G6A5D2C5B5D7A3B3C8,1.0,2.0,1195.0,3430.0,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1G6A5D2C5B5D7A3B3C8C1,1.0,1.0,1196.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1G6A5D2C5B5D7A3B3C8C1E1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8G3F7,1.0,7.0,1198.0,2910.0,3941.0,5017.0,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8G3F7C8,2.0,2.0,1199.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8G3F7C8E8,2.0,2.0,1200.0,2139.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8G3F7C8E8C7,2.0,1.0,1201.0,5121.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8G3F7C8E8C7D1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2F7C5B3H6H4D7,2.0,1.0,1203.0,1719.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2F7C5B3H6H4D7H5,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4G3E2E8,2.0,1.0,1205.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4G3E2E8F1,2.0,1.0,1206.0,4701.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4G3E2E8F1C1,1.0,2.0,1207.0,4327.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4G3E2E8F1C1F8,3.0,1.0,1208.0,1890.0,5145.0,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4G3E2E8F1C1F8G8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1G6A5D2C5B5D7C1A4A6B1C8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3D7A6A4C6C2C8,1.0,2.0,1211.0,2633.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3D7A6A4C6C2C8E2,2.0,1.0,1212.0,3773.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3D7A6A4C6C2C8E2A2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5D2E6C1G4B5A5H5H3D7E7C7,1.0,3.0,1214.0,1552.0,3289.0,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5D2E6C1G4B5A5H5H3D7E7C7D8,2.0,1.0,1215.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5D2E6C1G4B5A5H5H3D7E7C7D8G3,2.0,1.0,1216.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5D2E6C1G4B5A5H5H3D7E7C7D8G3B6,2.0,1.0,1217.0,2517.0,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5D2E6C1G4B5A5H5H3D7E7C7D8G3B6A6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4G3E2F7H6,2.0,1.0,1219.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4G3E2F7H6H4,2.0,1.0,1220.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4G3E2F7H6H4C1,2.0,1.0,1221.0,3219.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4G3E2F7H6H4C1C7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6C7C8A4H3,9.0,1.0,1223.0,1257.0,1780.0,2305.0,3945.0,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6C7C8A4H3F1,1.0,2.0,1224.0,3035.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6C7C8A4H3F1E1,1.0,1.0,1225.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6C7C8A4H3F1E1H4,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3C5E2H4H5H6D1C7C6A5,1.0,1.0,1227.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3C5E2H4H5H6D1C7C6A5G3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1G6A5D2C5H3D7C8C1H4A6,1.0,1.0,1229.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1G6A5D2C5H3D7C8C1H4A6G4,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3B5E2G6,5.0,1.0,1231.0,4895.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3B5E2G6G4,3.0,1.0,1232.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3B5E2G6G4C5,3.0,1.0,1233.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3B5E2G6G4C5C1,3.0,1.0,1234.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3B5E2G6G4C5C1D1,3.0,1.0,1235.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3B5E2G6G4C5C1D1F7,3.0,1.0,1236.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3B5E2G6G4C5C1D1F7A4,3.0,1.0,1237.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3B5E2G6G4C5C1D1F7A4C2,3.0,1.0,1238.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3B5E2G6G4C5C1D1F7A4C2E1,3.0,1.0,1239.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3B5E2G6G4C5C1D1F7A4C2E1B6,3.0,1.0,1240.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3B5E2G6G4C5C1D1F7A4C2E1B6H3,3.0,1.0,1241.0,4247.0,5332.0,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3B5E2G6G4C5C1D1F7A4C2E1B6H3H6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3F7A6C5C6H3C2,1.0,2.0,1243.0,2562.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3F7A6C5C6H3C2E8,4.0,1.0,1244.0,3092.0,3893.0,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3F7A6C5C6H3C2E8H4,2.0,1.0,1245.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3F7A6C5C6H3C2E8H4H5,2.0,1.0,1246.0,4423.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3F7A6C5C6H3C2E8H4H5F8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3A5C1H3F7F1B3,2.0,2.0,1248.0,1485.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3A5C1H3F7F1B3E8,3.0,1.0,1249.0,4654.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3A5C1H3F7F1B3E8A4,1.0,1.0,1250.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3A5C1H3F7F1B3E8A4E7,1.0,1.0,1251.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3A5C1H3F7F1B3E8A4E7E2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1F1E8F8G8D8,1.0,1.0,1253.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1F1E8F8G8D8C8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3D7C8A4C2A3E2,1.0,1.0,1255.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3D7C8A4C2A3E2F8,1.0,1.0,1256.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3D7C8A4C2A3E2F8D8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6C7C8A4H3F8,3.0,2.0,1258.0,1767.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6C7C8A4H3F8D8,3.0,1.0,1259.0,4041.0,5200.0,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6C7C8A4H3F8D8H4,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3A5,3.0,1.0,1261.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3A5A6,3.0,1.0,1262.0,2758.0,2982.0,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3A5A6D7,1.0,4.0,1263.0,3990.0,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3A5A6D7C8,1.0,3.0,1264.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3A5A6D7C8E7,1.0,3.0,1265.0,2803.0,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3A5A6D7C8E7F8,1.0,2.0,1266.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3A5A6D7C8E7F8G4,1.0,2.0,1267.0,4840.0,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3A5A6D7C8E7F8G4F7,1.0,1.0,1268.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3A5A6D7C8E7F8G4F7A7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C6E2C1E1A3,1.0,1.0,1270.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C6E2C1E1A3A2,1.0,1.0,1271.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C6E2C1E1A3A2A5,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2F7H3,1.0,4.0,1273.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2F7H3C5,1.0,4.0,1274.0,2373.0,3795.0,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2F7H3C5C7,1.0,2.0,1275.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2F7H3C5C7D1,1.0,2.0,1276.0,4210.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2F7H3C5C7D1B1,2.0,1.0,1277.0,3993.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2F7H3C5C7D1B1C6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3D7C8,1.0,4.0,1279.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3D7C8A4,1.0,4.0,1280.0,3913.0,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3D7C8A4G4,1.0,3.0,1281.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3D7C8A4G4G3,1.0,3.0,1282.0,4045.0,5180.0,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3D7C8A4G4G3E1,1.0,1.0,1283.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3D7C8A4G4G3E1H5,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3F7A6C5C6H3E2C2H4H6,1.0,1.0,1285.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3F7A6C5C6H3E2C2H4H6H5,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1F1E8F8C6A3,1.0,1.0,1287.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1F1E8F8C6A3G8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1,2.0,4.0,1289.0,1796.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1D1,3.0,2.0,1290.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1D1E2,3.0,2.0,1291.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1D1E2B1,3.0,2.0,1292.0,1791.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1D1E2B1G2,1.0,3.0,1293.0,2291.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1D1E2B1G2C6,1.0,2.0,1294.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1D1E2B1G2C6C7,1.0,2.0,1295.0,4042.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1D1E2B1G2C6C7C5,1.0,1.0,1296.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1D1E2B1G2C6C7C5E7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1C5B3D7C8A4C2A3E2,1.0,1.0,1298.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1C5B3D7C8A4C2A3E2F8,1.0,1.0,1299.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1C5B3D7C8A4C2A3E2F8D8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4G3E6E3G5G6F3G4F7E2H3B5H4H6C2C5,3.0,1.0,1301.0,,,,,,,
F5D6C3D3C4F4F6B4G3E6E3G5G6F3G4F7E2H3B5H4H6C2C5D2,3.0,1.0,1302.0,,,,,,,
F5D6C3D3C4F4F6B4G3E6E3G5G6F3G4F7E2H3B5H4H6C2C5D2H5,3.0,1.0,1303.0,,,,,,,
F5D6C3D3C4F4F6B4G3E6E3G5G6F3G4F7E2H3B5H4H6C2C5D2H5B3,3.0,1.0,1304.0,,,,,,,
F5D6C3D3C4F4F6B4G3E6E3G5G6F3G4F7E2H3B5H4H6C2C5D2H5B3D1,3.0,1.0,1305.0,2071.0,5249.0,,,,,
F5D6C3D3C4F4F6B4G3E6E3G5G6F3G4F7E2H3B5H4H6C2C5D2H5B3D1C6,1.0,1.0,1306.0,,,,,,,
F5D6C3D3C4F4F6B4G3E6E3G5G6F3G4F7E2H3B5H4H6C2C5D2H5B3D1C6H2,1.0,1.0,1307.0,,,,,,,
F5D6C3D3C4F4F6B4G3E6E3G5G6F3G4F7E2H3B5H4H6C2C5D2H5B3D1C6H2A6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6B6B3,5.0,1.0,1309.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6B6B3C1,5.0,1.0,1310.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6B6B3C1A3,5.0,1.0,1311.0,3209.0,3572.0,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6B6B3C1A3A5,2.0,1.0,1312.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6B6B3C1A3A5D1,2.0,1.0,1313.0,5324.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6B6B3C1A3A5D1E1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1E2E8F8D8H6,2.0,1.0,1315.0,5355.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1E2E8F8D8H6G8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3E1,1.0,5.0,1317.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3E1C6,1.0,5.0,1318.0,1350.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3E1C6A3,1.0,3.0,1319.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3E1C6A3A6,1.0,3.0,1320.0,2197.0,3012.0,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3E1C6A3A6A5,3.0,1.0,1321.0,4054.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3E1C6A3A6A5A4,2.0,1.0,1322.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3E1C6A3A6A5A4A7,2.0,1.0,1323.0,4614.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3E1C6A3A6A5A4A7C2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5D2E6C1G4B5A5C7D7D8B3G3H3A3,1.0,3.0,1325.0,4072.0,5036.0,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5D2E6C1G4B5A5C7D7D8B3G3H3A3A4,1.0,1.0,1326.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5D2E6C1G4B5A5C7D7D8B3G3H3A3A4A6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6E6C5D2D1E1,2.0,2.0,1328.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6E6C5D2D1E1F1,2.0,2.0,1329.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6E6C5D2D1E1F1B3,2.0,2.0,1330.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6E6C5D2D1E1F1B3B5,2.0,2.0,1331.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6E6C5D2D1E1F1B3B5F2,2.0,2.0,1332.0,2551.0,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6E6C5D2D1E1F1B3B5F2F7,2.0,1.0,1333.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6E6C5D2D1E1F1B3B5F2F7E7,2.0,1.0,1334.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6E6C5D2D1E1F1B3B5F2F7E7E8,2.0,1.0,1335.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6E6C5D2D1E1F1B3B5F2F7E7E8B6,2.0,1.0,1336.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6E6C5D2D1E1F1B3B5F2F7E7E8B6G4,2.0,1.0,1337.0,5333.0,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6E6C5D2D1E1F1B3B5F2F7E7E8B6G4H4,1.0,1.0,1338.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6E6C5D2D1E1F1B3B5F2F7E7E8B6G4H4H3,1.0,1.0,1339.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6E6C5D2D1E1F1B3B5F2F7E7E8B6G4H4H3H2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8G3D1,1.0,4.0,1341.0,1531.0,1831.0,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8G3D1E2,1.0,2.0,1342.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8G3D1E2B3,1.0,2.0,1343.0,3641.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8G3D1E2B3E1,1.0,1.0,1344.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8G3D1E2B3E1A6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1E2C6,1.0,6.0,1346.0,1769.0,5168.0,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1E2C6A3,1.0,1.0,1347.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1E2C6A3E1,1.0,1.0,1348.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1E2C6A3E1F7,1.0,1.0,1349.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1E2C6A3E1F7E8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3E1C6C7,2.0,2.0,1351.0,3303.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3E1C6C7A5,1.0,3.0,1352.0,5054.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3E1C6C7A5A6,2.0,2.0,1353.0,1960.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3E1C6C7A5A6B6,1.0,2.0,1354.0,3311.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3E1C6C7A5A6B6D7,2.0,1.0,1355.0,2516.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3E1C6C7A5A6B6D7D8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1C5B3A4E2D7C2,1.0,2.0,1357.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1C5B3A4E2D7C2H5,1.0,2.0,1358.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1C5B3A4E2D7C2H5C6,1.0,2.0,1359.0,5026.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1C5B3A4E2D7C2H5C6H3,2.0,1.0,1360.0,4087.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1C5B3A4E2D7C2H5C6H3A3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3,1.0,4.0,1362.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3F7,1.0,4.0,1363.0,2689.0,3059.0,3557.0,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3F7E8,2.0,1.0,1364.0,3191.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3F7E8D1,1.0,1.0,1365.0,,,,,,,
